Dur,Sport,Dport,sTos,dTos,TotPkts,SrcPkts,TotBytes,SrcBytes,Load,SrcLoad,SIntPkt,DIntPkt,Label,Proto_arp,Proto_rtcp,Proto_tcp,Proto_udp,State_CON,State_FIN,State_INT,State_REQ,State_RSP,State_RST
9.628726,58114.0,7412.0,0.0,21.36710210610504,20,20,2160,2160,1704.898438,1704.898438,528.526187,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.666766,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,575.965637,575.965637,833.383,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.593547,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,602.429688,602.429688,796.7735,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.003877,49949.0,445.0,0.0,0.0,5,3,564,312,689192.6875,429197.8438,4556.746,6935.532,petya,0,0,1,0,0,0,0,0,0,1
0.0,59845.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.755601,57247.0,7411.0,0.0,21.36710210610504,60,60,38304,38304,30887.69141,30887.69141,250.061469,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,53244.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,54858.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
2.997681,49938.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,55787.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.065735,49386.0,445.0,0.0,0.0,14,8,2651,1387,276017.3438,147744.7344,9.390714,12.706,badrabbit,0,0,1,0,0,0,0,0,0,1
9.655606,57247.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1700.152222,1700.152222,500.411156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.536685,51869.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1721.352905,1721.352905,501.192594,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,55679.49116581868,3646.500618270504,0.0,21.36710210610504,1,1,60,60,0.0,0.0,999.991,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,57826.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.651135,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,581.418274,581.418274,825.5675,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.446929,63613.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1737.70752,1737.70752,500.920062,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.710385,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,561.277161,561.277161,855.1925,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.631407,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,588.449097,588.449097,815.7035,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.194217,40688.0,11161.0,0.0,21.36710210610504,25,25,4286,4286,3580.511719,3580.511719,407.767375,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.593029,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,602.625549,602.625549,796.5145,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.55935,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.641113,615.641113,779.675,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.595118,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,601.836365,601.836365,797.559,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.55935,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.641113,615.641113,779.675,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,59727.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,58976.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.060723,49291.0,445.0,0.0,0.0,14,8,2699,1435,304332.7813,165472.7188,8.674714,11.8558,badrabbit,0,0,1,0,0,0,0,0,0,1
1.629681,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,589.072327,589.072327,814.8405,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,63681.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,63596.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.999763,62262.0,7411.0,0.0,21.36710210610504,43,43,15114,15114,11810.68066,11810.68066,251.344141,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.630541,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,588.761658,588.761658,815.2705,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.555327,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,617.233521,617.233521,777.6635,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.034483,49306.0,445.0,0.0,0.0,14,8,2422,1435,482324.625,291389.9688,4.926143,6.7982,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,58291.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.528145,57247.0,7410.0,0.0,21.36710210610504,21,21,2354,2354,1882.423096,1882.423096,497.979531,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.69391,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,566.736145,566.736145,846.955,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,63148.0,5355.0,0.0,21.36710210610504,1,1,63,63,0.0,0.0,863.4580657838509,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
0.0,51131.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,53557.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.629534,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,589.125488,589.125488,814.767,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.001143,49316.0,445.0,0.0,0.0,5,3,564,312,2337707.75,1455818.0,4218.599,6427.9165,petya,0,0,1,0,0,0,0,0,0,1
0.0,54057.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.628693,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,589.429688,589.429688,814.3465,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.648259,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,582.432739,582.432739,824.1295,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
7.001225,63050.0,53.0,0.0,21.36710210610504,3,3,222,222,169.113266,169.113266,3500.6125,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
0.0,59096.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,61050.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.606305,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,597.644897,597.644897,803.1525,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.689079,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,568.357056,568.357056,844.5395,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,55429.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.559336,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.646667,615.646667,779.668,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.617856,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,593.377869,593.377869,808.928,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.013741,49448.0,445.0,0.0,0.0,14,8,2699,1435,1344880.375,731242.3125,1.963,2.6566,petya,0,0,1,0,0,0,0,0,0,1
0.030577,49391.0,445.0,0.0,0.0,14,8,2651,1387,593387.1875,317624.3438,4.368143,5.9822,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,59876.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,51983.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.645455,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,583.425232,583.425232,822.7275,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.622712,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,591.602173,591.602173,811.356,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,51846.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,62453.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.611108,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,595.86322,595.86322,805.554,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.056721,49311.0,445.0,0.0,0.0,14,8,2699,1435,325805.2813,177147.7969,8.103,11.1198,badrabbit,0,0,1,0,0,0,0,0,0,1
1.595404,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,601.728455,601.728455,797.702,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.651093,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,581.433044,581.433044,825.5465,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.638329,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.962891,585.962891,819.1645,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,56590.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.650183,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,581.753662,581.753662,825.0915,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,57423.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,54962.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,56761.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.536752,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,624.694153,624.694153,768.376,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.646251,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,583.143188,583.143188,823.1255,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,51589.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,55679.49116581868,3646.500618270504,0.0,21.36710210610504,1,1,60,60,0.0,0.0,999.97,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,61994.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.755777,44928.0,11160.0,0.0,21.36710210610504,20,20,2160,2160,1682.69519,1682.69519,500.637594,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.999795,37808.0,7411.0,0.0,21.36710210610504,29,29,5526,5526,4268.887695,4268.887695,347.422,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.008651,49605.0,445.0,0.0,0.0,6,3,372,186,229337.6406,122787.4766,4.0395,3.837,badrabbit,0,0,1,0,0,0,0,0,0,1
9.242676,39562.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1776.109009,1776.109009,502.283406,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.14497,64485.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1795.085205,1795.085205,501.485187,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.988407,60931.0,7400.0,0.0,21.36710210610504,23,23,4942,4942,3786.790039,3786.790039,456.103,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,64531.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.525162,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,629.441345,629.441345,762.581,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.748619,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,549.0047,549.0047,874.3095,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.614016,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,594.789612,594.789612,807.008,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.051376,49317.0,445.0,0.0,0.0,14,8,2699,1435,359701.0313,195577.7031,7.339429,10.0136,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,54095.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
2.999101,49844.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.001764,49547.0,445.0,0.0,0.0,6,3,356,194,1900.647095,1038.402954,500.769,500.833,badrabbit,0,0,1,0,0,0,0,0,0,1
9.9974,56552.0,7411.0,0.0,21.36710210610504,35,35,6706,6706,5213.355469,5213.355469,286.080969,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.062403,49385.0,445.0,0.0,0.0,14,8,2651,1387,290755.25,155633.5469,8.914714,12.3532,badrabbit,0,0,1,0,0,0,0,0,0,1
1.557405,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,616.409973,616.409973,778.7025,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,56164.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,56189.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.744908,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,550.172302,550.172302,872.454,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.598989,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,600.379333,600.379333,799.4945,1092.382483608376,powerghost,1,0,0,0,0,0,1,0,0,0
6.999984,52510.0,53.0,0.0,21.36710210610504,4,4,340,340,291.42926,291.42926,2333.323,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
0.0,51153.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.559649,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.523132,615.523132,779.8245,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,55339.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.739992,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,551.726685,551.726685,869.996,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.750766,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,548.331421,548.331421,875.383,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,58046.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,52887.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,54101.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,50633.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,54896.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.124908,49354.0,445.0,0.0,0.0,15,8,2711,1387,150446.7344,77753.22656,17.844,16.527,badrabbit,0,0,1,0,0,0,0,0,0,1
1.595388,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,601.734497,601.734497,797.694,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.645999,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,583.232422,583.232422,822.9995,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,56168.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,52774.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,57563.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,60483.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,60677.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.646297,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,583.126892,583.126892,823.1485,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,51302.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.526089,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,629.059021,629.059021,763.0445,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,54928.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,62856.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,61759.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.846946,54688.0,7411.0,0.0,21.36710210610504,31,31,5538,5538,4354.649902,4354.649902,322.944,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,60731.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.718034,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,558.778198,558.778198,859.017,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.525252,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,629.404175,629.404175,762.626,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,56504.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.526019,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,629.08783,629.08783,763.0095,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.010498,49305.0,445.0,0.0,0.0,14,8,2422,1435,1584301.75,957134.6875,1.499714,1.9694,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,59489.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.008488,49223.0,445.0,0.0,0.0,6,3,356,194,1887.974731,1031.29895,504.2185,504.1895,petya,0,0,1,0,0,0,0,0,0,1
0.0,58030.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,60897.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.736942,51869.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1685.950195,1685.950195,527.391062,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.008456,50078.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.560523,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.178345,615.178345,780.2615,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,50610.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.14029,50095.0,80.0,0.0,0.0,9,5,1958,1458,87932.13281,66547.85938,35.0725,32.635666,normal,0,0,1,0,0,1,0,0,0,0
0.0,51127.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.991083,62267.0,11161.0,0.0,21.36710210610504,57,57,41432,41432,32593.86328,32593.86328,224.993328,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,59298.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.846809,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,519.815552,519.815552,923.4045,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.562072,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,614.568298,614.568298,781.036,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,64620.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.980634,62267.0,11160.0,0.0,21.36710210610504,20,20,2160,2160,1644.785278,1644.785278,526.572813,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
2.998768,50888.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,50058.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.996021,49630.0,445.0,0.0,0.0,6,3,356,194,1911.606323,1044.281616,497.95,497.855,petya,0,0,1,0,0,0,0,0,0,1
1.599533,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,600.175171,600.175171,799.7665,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,55456.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.018985,49356.0,445.0,0.0,0.0,14,8,2651,1387,955701.875,511561.7813,2.712143,2.8622,badrabbit,0,0,1,0,0,0,0,0,0,1
1.526189,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,629.017761,629.017761,763.0945,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,59058.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,56819.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,50687.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.460247,64485.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1735.26123,1735.26123,500.979312,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.804352,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,532.046936,532.046936,902.176,1092.382483608376,wannacry,1,0,0,0,0,0,1,0,0,0
0.0,57613.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.005776,49756.0,445.0,0.0,0.0,5,3,564,312,462603.875,288088.625,4197.9955,6398.4595,badrabbit,0,0,1,0,0,0,0,0,0,1
0.000583,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,42,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
1.615068,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,594.402222,594.402222,807.534,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.081396,49313.0,445.0,0.0,0.0,14,8,2699,1435,227038.1875,123445.875,11.628,15.9138,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,52151.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.528067,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,628.24469,628.24469,764.0335,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.005231,50381.0,445.0,0.0,0.0,12,6,1313,668,1674632.0,930465.6875,0.9578,0.9736,petya,0,0,1,0,0,0,0,0,0,1
